,B1,B2,B3,B4,B5,B6,B7,date
370,686.0,956.0,1450.0,1912.0,2911.0,3841.0,2752.0,1.0
371,349.0,542.0,1004.0,1241.5,2530.0,3065.0,2025.0,1.0
372,356.0,413.0,641.0,770.0,1474.0,2189.0,1444.0,1.0
373,632.0,762.0,1132.0,1663.0,2453.0,3229.0,2499.0,1.0
374,645.0,760.5,1176.0,1721.0,2340.5,3337.5,2548.5,1.0
375,331.5,389.5,750.5,730.5,3036.0,2143.0,1241.5,1.0
376,521.0,623.0,1004.0,1204.0,3000.0,3784.0,2474.0,1.0
377,626.0,782.0,1319.0,1594.0,3061.0,3630.0,2612.0,1.0
378,651.5,789.5,1436.5,2006.0,3103.5,4431.0,3377.0,1.0
379,552.0,670.0,1264.0,1752.0,2986.0,3502.0,2270.0,1.0
380,500.0,626.0,1077.0,1277.0,3176.0,2659.0,1663.0,1.0
381,769.0,1044.5,1666.0,2288.5,4203.0,3624.5,2450.0,1.0
382,1130.0,1462.0,2345.5,3224.5,4187.0,4794.0,3672.0,1.0
383,673.0,871.0,1415.5,1893.5,3051.5,3196.0,2447.0,1.0
384,544.5,768.5,1341.0,1631.5,4121.0,3453.5,2080.0,1.0
385,931.5,1286.5,1972.0,2574.5,3578.0,4530.5,3093.0,1.0
386,977.5,1337.5,2181.0,2826.5,3740.5,4785.5,3243.5,1.0
387,485.5,697.5,1343.0,1552.0,3530.0,3465.5,2013.0,1.0
388,590.0,753.0,1279.0,1483.0,3001.0,3028.0,2318.0,1.0
389,992.0,1251.0,1747.0,2219.0,3193.0,4548.0,4189.0,1.0
390,1154.0,1434.0,2099.0,2637.0,3677.0,4946.0,4503.0,1.0
391,,,,,,,,1.0
392,572.5,707.5,1092.5,1467.5,2317.0,3123.0,2538.5,1.0
393,824.5,1055.0,1616.5,2215.5,3251.5,4497.0,3741.0,1.0
394,893.0,1145.0,1781.0,2439.0,3421.0,4672.0,3861.0,1.0
395,617.5,759.0,1131.5,1544.5,2296.5,3488.0,2955.5,1.0
396,249.0,336.5,648.5,675.0,3523.0,2292.0,1296.5,1.0
397,546.5,808.5,1334.5,1944.0,3379.5,4036.5,2788.5,1.0
398,694.0,902.0,1498.0,2141.0,3158.0,4343.0,3260.0,1.0
399,433.5,531.5,953.5,1329.0,2704.0,3359.5,2501.0,1.0
400,727.5,855.5,1225.0,1561.0,2765.5,2864.0,2112.0,1.0
401,1216.0,1529.5,2248.5,2986.0,4186.0,5357.0,4598.0,1.0
402,1261.0,1530.0,2214.0,2967.0,4150.0,5519.0,4783.0,1.0
403,1098.5,1308.5,1983.0,2544.0,4338.0,4691.5,3799.0,1.0
404,273.0,391.0,771.0,823.0,2612.0,2219.0,1422.0,1.0
405,497.0,656.0,1125.0,1506.0,2755.0,3433.0,2436.0,1.0
406,710.0,919.0,1605.0,2134.0,2812.0,3911.0,3267.0,1.0
407,,,,,,,,1.0
408,521.0,608.0,1094.0,1446.0,1890.0,2846.0,2318.0,1.0
409,858.0,1063.0,2049.0,2690.0,3967.0,4846.0,4118.0,1.0
410,911.0,1110.0,1992.0,2688.0,4166.0,4937.0,4125.0,1.0
411,,,,,,,,1.0
412,293.5,344.5,598.5,982.5,1474.0,2202.0,1786.5,1.0
413,459.0,553.0,968.5,1624.0,2364.5,3368.5,2749.0,1.0
414,572.0,681.0,1174.0,1958.0,2634.0,3758.0,3059.0,1.0
415,296.5,348.0,629.5,1112.0,1608.0,2692.5,2160.0,1.0
416,488.0,577.0,852.0,1141.0,2036.0,2862.0,2140.0,1.0
417,529.0,628.0,1084.0,1801.0,2449.0,3700.0,2864.0,1.0
418,628.5,759.0,1270.0,2040.0,2737.5,3835.0,2949.0,1.0
419,478.5,563.5,961.0,1560.5,2381.0,3184.0,2381.5,1.0
420,445.0,502.0,771.0,1034.0,1977.0,2561.0,1930.0,1.0
421,696.0,871.0,1393.0,2092.0,3245.0,4061.0,3413.0,1.0
422,687.0,835.0,1389.0,2126.0,3275.0,4120.0,3435.0,1.0
423,,,,,,,,1.0
424,575.0,709.0,1000.0,1321.0,2039.0,2970.0,2103.0,1.0
425,859.0,1097.0,1870.0,2429.0,3366.0,4222.0,3488.0,1.0
426,788.5,990.0,1726.0,2396.5,3309.5,4360.0,3756.5,1.0
427,147.5,247.5,658.0,600.5,2779.5,1576.0,880.5,1.0
428,404.5,512.0,899.5,840.0,3414.0,1743.0,1090.5,1.0
429,689.0,883.0,1378.0,1577.0,3710.0,2409.0,1530.0,1.0
430,1016.0,1431.0,2214.0,3099.0,4536.0,4465.0,2980.0,1.0
431,792.0,1003.0,1460.0,1787.0,2456.0,3019.0,2465.0,1.0
432,463.0,498.0,682.0,847.0,1698.0,2407.0,1662.0,1.0
433,1043.0,1274.0,1781.0,2056.0,3150.0,3654.0,3026.0,1.0
434,1106.0,1332.0,2204.0,2775.0,3569.0,4800.0,4102.0,1.0
435,,,,,,,,1.0
436,433.0,552.0,782.5,1048.5,1706.5,2508.5,1922.0,1.0
437,580.5,742.5,1293.0,1882.5,2624.0,4071.0,3706.0,1.0
438,688.5,860.0,1448.0,2098.5,2886.5,4332.5,3939.5,1.0
439,315.0,353.5,622.5,568.5,2520.5,1709.0,989.0,1.0
440,547.0,698.0,1108.0,1331.0,1866.0,2298.0,1968.0,1.0
441,757.0,1068.0,1498.0,1752.0,3031.0,2855.0,2419.0,1.0
442,790.5,1040.0,1777.5,2077.0,3396.5,3432.5,2850.0,1.0
443,2181.5,2247.5,2427.0,2402.5,3494.5,2764.5,2209.0,1.0
444,367.0,536.5,883.0,1072.0,2619.0,3209.0,2198.0,1.0
445,390.0,600.5,993.0,1235.5,2594.5,3019.0,2171.0,1.0
446,521.0,735.0,1216.0,1510.0,2657.0,3419.0,2405.0,1.0
447,568.0,752.0,1114.0,1439.0,2452.0,3413.5,2448.5,1.0
448,399.0,446.0,688.0,809.0,1899.0,2322.0,1655.0,1.0
449,465.0,596.0,1162.0,1761.0,2635.0,3548.0,2934.0,1.0
450,568.0,715.0,1235.0,1903.0,2763.0,3702.0,3083.0,1.0
451,,,,,,,,1.0
452,419.5,527.0,865.5,1066.0,1917.0,2457.0,2079.5,1.0
453,588.5,877.5,1457.5,2001.5,3718.5,3239.0,2213.5,1.0
454,783.0,1158.0,1849.0,2520.0,3512.0,4101.0,2955.0,1.0
455,429.5,505.0,688.0,932.5,1387.0,2192.5,2064.5,1.0
456,426.0,540.0,796.5,978.0,2218.0,2876.0,1926.0,1.0
457,,,,,,,,1.0
458,740.0,926.0,1515.0,2024.0,2802.0,3579.0,2978.0,1.0
459,326.5,446.5,821.5,874.0,2290.0,1995.0,1321.0,1.0
460,401.0,484.0,694.5,811.5,2313.5,2354.5,1490.5,1.0
461,804.5,1018.5,1428.5,1852.5,3002.0,4031.0,2861.0,1.0
462,796.0,988.0,1404.0,1840.0,2868.0,3984.0,2920.0,1.0
463,476.5,609.0,1004.5,1208.5,2198.0,2611.5,1740.0,1.0
464,405.0,501.0,810.0,892.5,2767.5,1968.0,1385.0,1.0
465,727.5,899.0,1384.5,1835.0,2746.5,3674.0,2612.5,1.0
466,864.0,1068.0,1631.0,2165.0,2958.0,4100.0,3059.0,1.0
467,625.0,751.5,1148.0,1536.0,2223.5,3199.0,2293.5,1.0
468,375.5,421.5,696.5,1265.0,1810.5,2538.5,2057.0,1.0
469,397.0,504.0,892.0,1653.0,2297.0,3311.0,2738.0,1.0
470,499.0,581.0,990.0,1900.0,2445.0,3513.0,2861.0,1.0
471,337.0,426.0,754.0,1387.0,1840.0,3009.0,2486.0,1.0
472,506.5,595.0,944.5,1570.5,2309.0,3141.5,2743.0,1.0
473,640.0,811.0,1369.0,1974.0,2909.0,3569.0,3164.0,1.0
474,627.0,743.0,1189.0,1954.0,2713.0,3620.0,3082.0,1.0
475,357.0,435.0,890.0,1147.0,3210.0,2670.0,1842.0,1.0
476,558.0,690.5,1057.5,1393.5,2079.5,3567.0,3131.0,1.0
477,835.0,1069.0,1638.5,2150.5,3100.0,4630.5,4087.0,1.0
478,811.0,984.0,1468.5,1941.5,2762.5,4458.0,3946.0,1.0
479,521.5,628.0,967.0,1280.5,2100.5,3595.5,3127.5,1.0
480,328.0,392.0,708.0,1274.5,1882.5,2925.5,2486.5,1.0
481,454.5,570.0,1048.5,1913.5,2707.5,3988.0,3442.0,1.0
482,513.0,649.0,1151.0,2045.0,2863.0,4053.0,3418.0,1.0
483,350.5,437.0,900.0,1390.0,2720.5,3073.0,2305.0,1.0
484,490.0,636.5,1105.5,1663.0,2596.0,3661.0,3127.5,1.0
485,853.0,1077.5,1848.5,2866.5,3901.5,5154.0,4385.5,1.0
486,870.5,1082.5,1796.0,2736.0,3687.0,5085.0,4292.0,1.0
487,625.0,785.5,1354.5,2126.0,3043.0,4471.0,3790.5,1.0
488,461.0,555.0,807.0,1054.0,1612.0,2073.5,1716.0,1.0
489,625.0,816.5,1212.0,1469.0,3217.0,2879.5,2046.5,1.0
490,907.0,1181.0,1691.0,2249.0,3334.0,4068.0,3102.0,1.0
491,490.0,597.0,930.0,1074.0,2169.0,2560.0,1987.0,1.0
492,493.0,685.0,1180.0,1592.5,3018.0,3463.5,2686.0,1.0
493,922.0,1182.0,1822.5,2619.5,3989.5,4635.5,3913.0,1.0
494,942.5,1212.0,1954.0,2916.5,4008.5,5000.0,3996.5,1.0
495,718.0,921.0,1529.5,2267.5,3120.0,4150.0,3530.5,1.0
496,207.0,315.0,704.5,654.0,3689.0,2383.5,1310.5,1.0
497,,,,,,,,1.0
498,592.0,746.0,1223.0,1743.0,2746.0,3937.0,3117.0,1.0
499,234.5,312.5,576.5,830.5,1258.5,1888.0,1465.0,1.0
500,335.5,414.5,610.0,714.5,2002.0,1876.5,1182.0,1.0
501,866.0,1084.5,1631.0,2158.0,2928.5,3857.5,3034.0,1.0
502,793.0,990.0,1475.0,1928.0,2687.0,3621.0,2795.0,1.0
503,481.0,624.5,1000.0,1211.0,2097.5,2413.5,1733.5,1.0
504,365.0,440.0,665.0,818.0,2029.0,2594.5,1794.5,1.0
505,,,,,,,,1.0
506,828.0,1071.0,1695.0,2299.0,3474.0,4415.0,3767.0,1.0
507,845.5,891.5,1158.5,1404.5,2245.5,2601.5,1951.5,1.0
508,457.5,548.5,884.0,1263.5,2068.0,2898.5,2389.5,1.0
509,803.0,1018.5,1538.5,2110.0,3139.5,4057.0,3356.5,1.0
510,753.0,960.5,1546.5,2254.0,3147.5,4306.0,3535.0,1.0
511,481.5,611.0,1006.5,1467.5,2098.0,3252.5,2783.0,1.0
512,717.5,805.0,1135.0,1424.5,2487.0,2965.0,2458.0,1.0
513,,,,,,,,1.0
514,768.0,969.0,1661.0,2404.0,3315.0,4418.0,3738.0,1.0
515,1677.0,1751.5,2068.0,2257.0,3232.5,3017.0,2326.5,1.0
516,1043.0,1310.0,2114.5,2891.0,3799.5,4236.5,3637.0,1.0
517,795.0,1069.0,1747.0,2228.0,3972.0,3786.0,2983.0,1.0
518,1414.0,1761.0,2766.0,3800.0,4825.0,5500.0,4827.0,1.0
519,343.0,500.0,869.0,1149.0,1600.0,1594.0,1345.0,1.0
520,660.0,829.5,1206.5,1435.0,2888.0,3182.0,2500.0,1.0
521,1292.0,1670.0,2379.0,2929.0,4250.0,5051.0,4452.0,1.0
522,1475.0,1814.0,2506.0,3149.0,4033.0,5245.0,4687.0,1.0
523,1124.0,1438.0,2023.0,2535.0,3491.0,4499.0,3913.0,1.0
524,464.5,570.5,997.5,1544.0,2538.0,3074.5,2592.0,1.0
525,694.0,848.0,1303.0,1729.0,3400.0,3254.0,2579.0,1.0
526,813.0,1118.0,1794.0,2719.0,3809.0,4591.0,3699.0,1.0
527,773.0,877.0,1271.0,1839.0,2716.0,3460.0,2990.0,1.0
528,836.5,1036.5,1467.0,1770.0,2856.5,3440.5,2727.0,1.0
529,1083.0,1333.0,1893.5,2297.5,3392.0,4255.5,3491.0,1.0
530,1176.0,1421.0,2013.0,2488.0,3528.0,4393.0,3627.0,1.0
531,1153.5,1451.0,2083.5,2406.0,3824.5,4305.0,3414.0,1.0
532,456.0,516.5,738.0,864.5,2151.5,1929.5,1493.5,1.0
533,600.0,689.5,1082.0,1360.0,3481.5,2902.5,1944.5,1.0
534,818.0,1008.0,1447.0,1856.0,3186.0,3706.0,2724.0,1.0
535,550.0,642.0,926.0,1114.0,2047.0,2539.0,1896.0,1.0
536,86.0,166.0,365.0,304.0,2010.0,1156.0,526.0,1.0
537,290.0,326.0,600.0,446.0,3175.0,1986.0,1014.0,1.0
538,,,,,,,,1.0
539,,,,,,,,1.0
540,414.0,501.0,798.0,965.0,2375.0,3054.0,2012.0,1.0
541,497.0,636.0,1201.0,1546.0,2971.0,3195.0,2352.0,1.0
542,522.5,649.5,1209.0,1654.5,2709.0,3296.0,2443.0,1.0
543,2102.5,2065.5,2093.5,2089.0,2859.5,2353.0,1809.0,1.0
544,348.5,437.0,748.5,1175.0,1715.0,2652.0,2100.0,1.0
545,384.0,500.0,907.0,1488.0,2161.0,3186.0,2593.0,1.0
546,533.0,635.0,1118.0,1758.0,2421.0,3636.0,2904.0,1.0
547,384.0,501.0,994.0,1483.0,2476.0,3237.0,2504.0,1.0
548,383.0,460.5,726.0,1145.0,1799.5,2639.5,2041.5,1.0
549,364.0,452.0,790.0,1445.0,2192.0,2626.0,2126.0,1.0
550,497.0,567.0,964.0,1851.0,2378.0,3174.0,2504.0,1.0
551,305.0,405.0,724.0,1255.0,2132.0,2397.0,1696.0,1.0
552,338.0,456.5,693.5,815.0,1817.5,2131.5,1463.5,1.0
553,1150.5,1401.0,1990.0,2461.0,3496.0,4222.5,3089.5,1.0
554,1086.0,1340.0,1986.0,2488.0,3366.0,4236.0,3113.0,1.0
555,884.5,1101.5,1501.5,1849.5,2549.5,3240.5,2383.5,1.0
556,676.5,965.0,1577.5,1992.0,3425.0,4258.0,3428.5,1.0
557,1236.0,1487.0,2022.5,2687.0,3991.5,4633.5,3660.5,1.0
558,1066.0,1501.0,2358.0,3185.0,4338.0,5331.0,4112.0,1.0
559,936.0,1292.0,1989.0,2544.0,3563.5,4733.5,3731.5,1.0
560,702.5,861.0,1357.5,1874.5,2871.5,3612.5,2987.0,1.0
561,876.5,1085.0,1652.0,2176.5,4099.0,3676.0,2550.0,1.0
562,1015.0,1267.0,1901.0,2653.0,3682.0,4439.0,3471.0,1.0
563,1010.5,1243.5,1878.0,2539.0,3532.5,4442.0,3648.5,1.0
564,465.5,606.0,941.5,1209.0,2406.5,2825.5,2038.0,1.0
565,1091.0,1409.0,2268.0,3071.0,4163.0,5460.0,4609.0,1.0
566,792.0,1047.0,1631.0,2089.0,4124.0,3886.0,2868.0,1.0
567,617.0,766.0,1197.0,1631.0,2423.0,3418.0,2735.0,1.0
568,694.0,839.0,1327.5,2092.5,2942.0,3748.0,3056.5,1.0
569,1005.0,1232.0,2111.0,3358.0,4362.0,5339.0,4415.0,1.0
570,965.5,1206.5,2040.0,3232.0,4246.5,5312.5,4261.5,1.0
571,665.0,850.0,1529.0,2453.0,3305.0,4197.0,3348.0,1.0
572,986.0,1201.5,1786.5,2434.0,3488.0,4372.0,3713.0,1.0
573,1216.0,1496.5,2232.0,3013.0,4231.5,5034.0,4245.5,1.0
574,1501.0,1860.0,2769.0,3776.0,4873.0,5794.0,4765.0,1.0
575,886.0,1061.5,1661.5,2336.5,3127.0,4259.5,3581.0,1.0
576,700.0,856.5,1331.5,1838.0,2559.0,2986.0,2612.0,1.0
577,901.0,1127.0,1751.0,2361.0,3312.0,3548.0,3024.0,1.0
578,878.0,1099.0,1766.0,2489.0,3278.0,3794.0,3150.0,1.0
579,838.0,1050.0,1630.0,2191.0,2835.0,3007.0,2620.0,1.0
580,644.5,775.5,1162.0,1577.0,2227.0,2826.0,2494.5,1.0
581,760.0,950.0,1452.0,1942.0,2792.0,3241.0,2820.0,1.0
582,911.0,1138.0,1750.0,2520.0,3301.0,3900.0,3342.0,1.0
583,634.0,810.0,1294.0,1775.0,2637.0,2731.0,2301.0,1.0
584,696.5,883.5,1391.5,2021.5,2837.5,3870.5,3485.5,1.0
585,885.0,1141.0,1851.0,2630.0,3556.0,4497.0,4071.0,1.0
586,920.0,1136.0,1750.0,2558.0,3562.0,4652.0,3982.0,1.0
587,698.0,864.0,1419.0,2061.0,3026.0,3882.0,3524.0,1.0
588,488.5,622.5,1097.5,1746.0,2738.0,3478.0,2914.5,1.0
589,620.0,759.0,1265.0,2202.0,3111.0,4192.0,3709.0,1.0
590,595.0,752.0,1288.0,2163.0,3053.0,4178.0,3663.0,1.0
591,506.0,631.0,1174.0,2016.0,2823.0,3760.0,3198.0,1.0
592,530.5,768.0,1173.0,1411.5,2720.0,3613.5,2685.0,1.0
593,424.0,658.0,1180.0,1483.0,3429.0,3022.0,2151.0,1.0
594,648.0,968.0,1616.0,2158.0,3411.0,4289.0,3100.0,1.0
595,516.0,719.0,1114.0,1425.0,2304.0,3673.0,2828.0,1.0
596,661.5,851.5,1434.0,2050.0,3621.5,3772.0,2940.5,1.0
597,1085.0,1347.0,2225.0,3095.0,4330.0,5228.0,4583.0,1.0
598,1140.5,1428.0,2259.0,3335.0,4380.0,5378.5,4538.0,1.0
599,883.0,1090.0,1803.0,2749.0,3606.0,4568.0,3819.0,1.0
600,543.5,645.5,1014.0,1471.0,2233.5,3229.0,2770.0,1.0
601,727.0,930.0,1518.0,2349.0,3170.0,4251.0,3805.0,1.0
602,717.0,906.0,1486.5,2196.5,2972.5,4152.5,3633.5,1.0
603,625.0,746.0,1208.0,1780.0,2547.0,3608.0,3206.0,1.0
604,496.0,606.0,1002.0,1252.0,2659.0,2838.0,2222.0,2.0
605,803.0,940.5,1486.5,2229.5,3490.5,3657.0,2737.0,2.0
606,832.5,1131.0,1895.0,2725.0,3847.5,4254.0,3306.0,2.0
607,523.0,692.5,1130.5,1609.5,2384.0,3442.5,2806.0,2.0
608,418.0,504.0,867.5,1262.0,1299.5,1217.5,1038.5,2.0
609,606.0,761.0,1234.0,1693.0,1946.0,1724.0,1424.0,2.0
610,352.0,435.0,950.0,1112.0,1781.0,1415.0,829.0,2.0
611,519.0,643.0,1110.0,1548.0,1774.0,1690.0,1417.0,2.0
612,519.0,612.0,847.0,979.0,2647.0,3297.0,2150.0,2.0
613,710.0,810.0,1060.0,1334.0,2564.0,2776.0,2104.0,2.0
614,528.0,688.5,1071.0,1425.5,2417.0,2931.0,2217.5,2.0
615,451.0,544.0,881.0,965.0,2902.0,2665.0,1911.0,2.0
616,543.5,653.0,999.5,1445.5,2106.0,2937.0,2525.0,2.0
617,604.0,856.0,1411.0,1976.0,2838.0,3452.0,3100.0,2.0
618,684.0,814.0,1234.5,1993.0,2543.5,3471.0,2935.5,2.0
619,453.0,526.0,851.0,1454.0,1909.0,2843.0,2425.0,2.0
620,803.0,940.5,1283.5,1681.5,2870.5,3522.5,2762.0,2.0
621,1112.5,1422.0,2146.0,2848.5,4187.5,5023.5,4294.5,2.0
622,1207.0,1569.0,2485.5,3325.5,4540.0,5211.5,4250.5,2.0
623,1005.5,1333.0,2058.0,2762.0,3763.5,4367.0,3483.5,2.0
624,471.5,644.5,894.5,995.5,1750.0,2263.5,1759.0,2.0
625,701.0,891.0,1219.0,1328.5,2238.0,3168.0,2548.5,2.0
626,633.0,825.0,1184.0,1318.0,2288.0,3190.0,2506.0,2.0
627,464.0,651.5,933.5,1043.0,1846.5,2331.5,1813.0,2.0
628,333.5,377.0,590.5,899.0,1375.5,1708.0,1484.5,2.0
629,672.5,759.0,1138.5,1617.5,3303.0,2751.0,2281.5,2.0
630,678.0,824.0,1278.0,1869.0,3146.0,3406.0,2734.0,2.0
631,446.0,534.0,921.0,1222.0,2482.0,2447.0,2023.0,2.0
632,505.0,592.5,719.5,862.0,1703.5,1635.0,1195.5,2.0
633,473.0,633.0,1001.0,1043.0,2615.0,2449.0,1663.0,2.0
634,555.0,702.0,1008.0,1312.0,2479.0,2820.0,2052.0,2.0
635,1999.0,2014.0,2071.0,2131.0,2964.0,1992.0,1629.0,2.0
636,470.0,564.0,797.0,980.0,1950.0,2725.0,1999.0,2.0
637,699.0,897.0,1486.0,1731.0,3363.0,4190.0,3546.0,2.0
638,478.5,559.0,992.5,980.0,4018.5,2761.0,1725.0,2.0
639,292.0,360.0,552.0,635.0,1356.0,1709.0,1231.0,2.0
640,502.0,609.5,1006.0,1582.5,2456.5,3351.5,2878.0,2.0
641,486.0,646.0,1194.0,1783.0,3000.0,3518.0,2967.0,2.0
642,720.0,991.0,1645.0,2520.0,3549.0,4249.0,3292.0,2.0
643,408.0,513.0,871.0,1412.0,2234.0,3090.0,2512.0,2.0
644,365.0,487.0,811.0,978.0,2788.0,2384.0,1602.0,2.0
645,457.0,596.0,975.0,1159.0,2718.0,2927.0,2051.0,2.0
646,450.0,622.0,1041.0,1335.0,2653.0,3314.0,2271.0,2.0
647,382.0,507.0,882.0,1093.0,2637.0,2593.0,1843.0,2.0
648,664.0,880.5,1432.5,1964.0,3018.0,3580.0,2897.0,2.0
